case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"106-50-3",  52.984    ,  442.92    ,  1862.6    ,  2358.5    ,  0.0000    , -20.183    ,  15.713    ,  0.0000    ,  0.0000    , -77.180    ,  1.5010    ,  0.0000    ,  0.0000    ,-0.19081E-05,  0.0000    ,-0.63407E-06, 0.10458E-05,  0.0000    ,  0.0000    ,-0.10117    ,  0.0000    ,-0.51450    , 0.37254    ,  0.0000    ,  0.0000    , -1.9956    , 0.27585E-01,  0.0000    ,  0.0000    , -224.06    ,  0.0000    ,-0.10118    ,  0.0000    , -5.5780    , -289.03    , -1795.6    ,-0.49107E-04,-0.16166E-01, -2.9385    , -40.674    ,-0.23974E-07,-0.66001E-07,-0.85553E-07,-0.39203E-09,-0.25614E-06,-0.23722    ,  0.0000    ,  0.0000    ,-0.32339    ,-0.56693    ,-0.87744E-03,-0.32045E-05,  0.0000    ,  0.0000    , -88.379    , 0.49800E-05,  0.0000    ,  0.0000    , -1.9532    ,  0.0000    ,  0.0000    ,  7.7904    ,  0.0000    ,  80.392    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.18232    ,  0.0000    ,  1.9409    ,  0.0000    ,-0.27369E-07,
"108-67-8",  4.2612    ,  37.563    ,  5.8427    ,  47.667    ,  0.0000    , -2.1585    ,  0.0000    , -4.2811    ,  0.0000    , -7.4591    , 0.11223E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -15.831    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.45161    , -3.6491    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.0992    , -1.4460    ,-0.72498    ,-0.51719E-04, -3.4077    , -9.5084    ,  0.0000    ,  0.0000    , -4.2502    , -24.312    ,-0.15459E-01,  0.0000    ,  0.0000    ,  0.0000    , -2.2401    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.40143    ,  0.0000    ,  1.9632    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12434    ,
"110-65-6",  1349.1    ,  11255.    ,  18812.    ,  31417.    ,  0.0000    , -490.30    ,  193.55    ,  0.0000    ,  141.08    ,  0.0000    ,  39.193    ,  0.0000    ,  0.0000    ,-0.20621E-03,  0.0000    ,-0.23241E-03,  0.0000    ,-0.40021E-03,  0.0000    , -1.5951    ,  0.0000    ,-0.18545E-02, 0.76933E-03,  0.0000    , 0.58647E-03,  0.0000    , 0.10424E-03,  0.0000    ,  0.0000    , -160.28    ,  0.0000    , -1.5977    ,  0.0000    ,-0.65076E-03, -2880.6    , -17122.    ,-0.87106E-03,-0.24043    ,-0.60519E-02,-0.67303E-01, -2598.1    , -3785.0    , -2292.8    , -76.568    , -11216.    , -28.047    ,  0.0000    ,  0.0000    , -9.6157    , -37.967    ,-0.11939E-02,-0.14514E-03,  0.0000    ,  0.0000    , -98.908    ,  0.0000    ,-0.16434E-02,  0.0000    ,-0.44177E-03,  0.0000    ,  0.0000    ,  91.189    ,  0.0000    ,  524.91    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.38493E-03,  0.0000    , 0.21483E-02,  0.0000    , -517.51    ,
"111-46-6",  1966.6    ,  16418.    ,  3756.6    ,  22141.    ,  0.0000    , -210.50    ,  67.984    ,  0.0000    ,  34.917    ,  0.0000    ,  40.035    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30672E-04, 0.95825E-05,  0.0000    , 0.48553E-05,  0.0000    , 0.41289E-05,  0.0000    ,  0.0000    , -27.083    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.62164E-05, -532.38    , -2408.4    ,  0.0000    ,  0.0000    ,-0.40070E-04,-0.31748E-03, -12766.    , -3718.8    , -461.74    , -733.11    , -19164.    , -1.3414    ,  0.0000    ,  0.0000    , -7.5811    , -8.9258    ,-0.70560E-04,  0.0000    ,  0.0000    ,  2.9624    ,  0.0000    ,  0.0000    ,  0.0000    , 0.32637E-06,  0.0000    ,  0.0000    ,  0.0000    ,  13.438    ,  0.0000    ,  21.714    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.18734E-05,  0.0000    , 0.29949E-05,  0.0000    , -38.167    ,
"112-02-7",  3.8600    ,  33.401    ,  23.286    ,  60.546    ,  0.0000    , -1.1874    , 0.53376    ,  0.0000    , 0.24703    ,  0.0000    , 0.84271E-01,  0.0000    ,  0.0000    ,-0.72419E-05,  0.0000    ,-0.10466E-04,  0.0000    ,-0.23099E-04,  0.0000    ,-0.87223E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15293    ,  0.0000    ,-0.89175E-02,  0.0000    ,  0.0000    , -3.4833    , -19.413    ,-0.31473E-05,-0.15761E-03,  0.0000    ,  0.0000    , -17.956    , -11.490    , -3.1213    ,-0.50174    , -37.477    ,-0.17832E-04,  0.0000    ,  0.0000    ,-0.35442E-02,-0.35622E-02,-0.57582E-02,-0.73691E-05,  0.0000    , 0.45328E-02,  0.0000    ,  0.0000    ,-0.12795E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11319    ,  0.0000    , 0.35210    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.47020    ,
"112-50-5",  7.4184    ,  61.954    ,  34.595    ,  103.97    ,  0.0000    , -1.7866    , 0.57220    ,  0.0000    , 0.45285    ,  0.0000    , 0.17535    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21418E-06, 0.69432E-07,  0.0000    , 0.54871E-07,  0.0000    , 0.17262E-07,  0.0000    ,  0.0000    ,-0.24883    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31451E-07, -5.1500    , -28.059    ,  0.0000    ,  0.0000    ,-0.27144E-06,-0.32053E-05, -33.702    , -21.585    , -5.4053    , -1.3879    , -70.491    ,-0.83360E-03,  0.0000    ,  0.0000    ,-0.21970E-01,-0.22806E-01,-0.77681E-05,  0.0000    ,  0.0000    , 0.33982E-01,  0.0000    ,  0.0000    ,  0.0000    , 0.41283E-08,  0.0000    ,  0.0000    ,  0.0000    , 0.16936    ,  0.0000    , 0.50897    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20453E-07,  0.0000    , 0.61132E-07,  0.0000    ,-0.71289    ,
"119-64-2",  7.9408    ,  71.253    ,  9.8214    ,  89.015    ,  0.0000    , -5.2150    ,  0.0000    , -9.9136    ,  0.0000    , -8.6664    , 0.22325E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -25.292    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.77645    , -6.0531    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -11.893    , -9.5642    , -2.9343    ,-0.38683E-03, -24.870    , -10.209    ,  0.0000    ,  0.0000    , -7.9178    , -31.984    ,-0.40671E-01,  0.0000    ,  0.0000    ,  0.0000    , -1.9051    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.56646    ,  0.0000    ,  1.7337    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.39497    ,
"121-32-4",  1.9462    ,  16.320    ,  5.4528    ,  23.719    ,  0.0000    ,-0.18727    , 0.76318E-01,  0.0000    , 0.48864E-01,  0.0000    , 0.18119E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.51961    , 0.23238    ,  0.0000    , 0.15636    ,  0.0000    , 0.29108E-01,  0.0000    ,  0.0000    ,-0.24838E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.58916E-01,-0.58113    , -2.1996    ,  0.0000    ,  0.0000    ,-0.41477    , -5.8909    , -3.6525    , -5.2589    , -3.4057    ,-0.13802    , -14.543    ,-0.15612E-02,  0.0000    ,  0.0000    ,-0.39002E-02,-0.54730E-02,-0.14139E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.39419E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.13042    ,  0.0000    ,  0.0000    , 0.32926E-01,  0.0000    , 0.19844    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10384    ,  0.0000    , 0.60938    ,  0.0000    ,-0.77486    ,
"123-31-9",  61.141    ,  511.46    ,  129.53    ,  702.13    ,  0.0000    , -7.2014    ,  2.3656    ,  0.0000    ,  1.2579    ,  0.0000    ,  1.2252    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.32370E-01, 0.11597E-01,  0.0000    , 0.60239E-02,  0.0000    , 0.41593E-02,  0.0000    ,  0.0000    ,-0.98355    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.40203E-02, -18.413    , -84.950    ,  0.0000    ,  0.0000    ,-0.42675E-01,-0.39589    , -388.97    , -121.81    , -16.150    , -21.578    , -597.14    ,-0.56493E-02,  0.0000    ,  0.0000    ,-0.18996    ,-0.19562    ,-0.19350E-03,  0.0000    ,  0.0000    , 0.10813    ,  0.0000    ,  0.0000    ,  0.0000    , 0.58253E-03,  0.0000    ,  0.0000    ,  0.0000    , 0.47158    ,  0.0000    , 0.81054    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.23557E-02,  0.0000    , 0.40064E-02,  0.0000    , -1.3990    ,
"126-73-8",  8.6955    ,  77.495    ,  11.228    ,  97.419    ,  0.0000    , -3.4487    ,  0.0000    , -6.2483    ,  0.0000    , -9.0208    , 0.23140    ,  0.0000    ,  0.0000    ,-0.17317E-06,  0.0000    ,-0.86804E-07, 0.19737E-07,  0.0000    , 0.35763E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -20.926    ,  0.0000    ,-0.35882E-07,  0.0000    ,  0.0000    , -2.3838    , -24.148    ,-0.91615E-06,-0.26311E-03,  0.0000    ,  0.0000    , -19.300    , -17.447    , -6.4252    ,-0.11481    , -45.619    , -2.0788    ,  0.0000    ,  0.0000    , -1.6782    , -4.0638    ,-0.27744    ,-0.11885E-06,  0.0000    ,  0.0000    , -2.5354    , 0.48503E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.73645    ,  0.0000    ,  2.7942    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.99551    ,
"13674-84-5",  16.520    ,  141.59    ,  26.953    ,  185.06    ,  0.0000    , -4.6640    ,  1.8390    ,  0.0000    ,  1.0046    ,  0.0000    , 0.43711    ,  0.0000    ,  0.0000    ,-0.48090E-05,  0.0000    ,-0.32543E-05,  0.0000    ,-0.28752E-05,  0.0000    ,-0.38734E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.35441    ,  0.0000    ,-0.38767E-01,  0.0000    ,  0.0000    , -4.3577    , -28.858    ,-0.22105E-04,-0.64096E-02,  0.0000    ,  0.0000    , -76.207    , -48.520    , -12.705    , -2.7413    , -150.48    ,-0.78838    ,  0.0000    ,  0.0000    ,-0.16255    ,-0.95504    ,-0.13390E-01,-0.29423E-05,  0.0000    , 0.41790E-01,  0.0000    ,  0.0000    ,-0.21445E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.43541    ,  0.0000    ,  1.3056    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.7834    ,
"141-98-0", 0.29182    ,  2.4570    , 0.49451    ,  3.2434    ,  0.0000    ,-0.12023    , 0.71807E-01,  0.0000    ,  0.0000    ,-0.36891    , 0.76072E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.66884E-05, 0.43087E-05,  0.0000    ,  0.0000    ,-0.20442E-04, 0.29139E-06,  0.0000    ,  0.0000    ,-0.82623    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49085E-04,-0.15190    , -1.8443    ,  0.0000    ,  0.0000    ,-0.71742E-05,-0.10873E-03,-0.18074E-01,-0.48367E-01,-0.61112E-01,-0.36537E-03,-0.15918    ,-0.96403E-01,  0.0000    ,  0.0000    ,-0.96318E-01,-0.26128    ,-0.29183E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.40152    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.26000E-04,  0.0000    ,  0.0000    , 0.39131E-01,  0.0000    , 0.38185    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.24761E-05,  0.0000    , 0.23539E-04,  0.0000    ,-0.19441E-01,
"149-30-4",  5.0712    ,  43.299    ,  45.573    ,  93.943    ,  0.0000    ,-0.26404    , 0.18130    ,  0.0000    ,  0.0000    ,-0.97279    , 0.31989E-01,  0.0000    ,  0.0000    ,-0.18511E-05,  0.0000    ,-0.20954E-05,  0.0000    ,-0.35734E-05,  0.0000    ,-0.11626E-01,  0.0000    , -1.7771    ,  1.3524    ,  0.0000    ,  0.0000    , -6.7902    , 0.92414E-01,  0.0000    ,  0.0000    , -2.1658    ,  0.0000    ,-0.11660E-01,  0.0000    , -16.000    , -4.3009    , -9.6867    ,-0.72630E-05,-0.20392E-02, -4.0856    , -56.913    ,-0.52507E-01,-0.13340    ,-0.17542    ,-0.17449E-02,-0.48672    ,-0.16488    ,  0.0000    ,  0.0000    ,-0.90506E-01,-0.28739    ,-0.36376E-02,-0.10939E-05,  0.0000    ,  0.0000    ,-0.91834    ,  0.0000    ,-0.16850E-04,  0.0000    , -7.4867    ,  0.0000    ,  0.0000    , 0.83512E-01,  0.0000    , 0.84430    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.68343    ,  0.0000    ,  6.8516    ,  0.0000    ,-0.57951E-01,
"2156-97-0",  3.1837    ,  31.769    ,  1.2878    ,  36.240    ,  0.0000    ,-0.80657    , 0.66084E-02,  0.0000    , 0.39437E-04,  0.0000    , 0.11185E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.80454    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15833    ,-0.85201    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -30.892    ,-0.81686E-01,-0.17233E-03,-0.48159E-02, -31.118    ,-0.68306E-02,  0.0000    ,  0.0000    , -3.1656    , -3.2981    ,-0.85021E-02,  0.0000    ,  0.0000    , 0.24937E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.68284E-05,  0.0000    , 0.28332E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.22837E-04,
"26159-31-9", 0.72884    ,  6.1257    ,  24.054    ,  30.909    ,  0.0000    ,-0.16629E-02, 0.73032E-04,  0.0000    ,  0.0000    ,-0.45429E-03, 0.18369E-02,  0.0000    ,  0.0000    ,-0.64210E-08,  0.0000    ,-0.11352E-08, 0.32560E-08,  0.0000    ,  0.0000    ,-0.17091E-02,  0.0000    ,-0.28651    , 0.22394    ,  0.0000    ,  0.0000    , -1.0971    , 0.15409E-01,  0.0000    ,  0.0000    ,-0.30905E-02,  0.0000    ,-0.17092E-02,  0.0000    , -3.1285    , -2.0036    , -1.1180    ,-0.28579E-06,-0.14716E-03, -1.7823    , -22.863    ,-0.14204E-02,-0.10870E-03,-0.12248E-03,-0.10221E-03,-0.62969E-02,-0.66400E-05,  0.0000    ,  0.0000    ,-0.32253E-03,-0.33091E-03,-0.20118E-03,-0.56519E-07,  0.0000    ,  0.0000    ,-0.44167E-03, 0.10296E-07,  0.0000    ,  0.0000    , -1.2483    ,  0.0000    ,  0.0000    , 0.48036E-04,  0.0000    , 0.33865E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11041    ,  0.0000    ,  1.1377    ,  0.0000    ,-0.41679E-04,
"298-06-6", 0.21768    ,  1.8264    ,  6.5988    ,  8.6429    ,  0.0000    ,-0.52225E-03,  0.0000    ,-0.83130E-05, 0.35880E-07,  0.0000    , 0.22665E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.95715E-01, 0.63774E-01,  0.0000    ,  0.0000    ,-0.29814    , 0.22499E-02,  0.0000    ,  0.0000    ,-0.80293E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.86825    ,-0.47575    ,-0.29531    ,  0.0000    ,  0.0000    ,-0.42511    , -6.0651    ,-0.10137E-02,-0.17688E-04,-0.31913E-06,-0.31500E-04,-0.38632E-02,-0.15523E-02,  0.0000    ,  0.0000    ,-0.12667    ,-0.50916    ,-0.12018E-04,  0.0000    ,  0.0000    , 0.33931E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.34879    ,  0.0000    ,  0.0000    , 0.67917E-05,-0.54582E-11, 0.15268E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.31317E-01,  0.0000    , 0.31738    ,  0.0000    ,-0.13385E-07,
"4180-23-8",  2.3416    ,  20.422    ,  3.2329    ,  25.997    ,  0.0000    , -1.2314    , 0.44328    ,  0.0000    ,  0.0000    ,-0.99569E-01, 0.25485E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.92312    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.38001    , -3.4269    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -4.8556    , -5.6038    , -3.1191    ,-0.21061E-02, -14.538    ,-0.82264    ,  0.0000    ,  0.0000    , -2.3152    , -6.7227    ,-0.50752E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.29431    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15723    ,  0.0000    , 0.82247    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.68539    ,
"51-03-6",  1.5085    ,  13.807    ,  1.3487    ,  16.664    ,  0.0000    ,-0.16235    , 0.12522    ,  0.0000    , 0.89770E-02,  0.0000    , 0.35459E-01,  0.0000    ,  0.0000    ,-0.33921E-07,  0.0000    ,-0.10900E-07, 0.25192E-08,  0.0000    ,  0.0000    ,-0.28742E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20518E-01,  0.0000    ,  0.0000    ,-0.28725E-02,  0.0000    ,  0.0000    ,-0.20084    , -1.0922    ,-0.82292E-06,-0.33457E-03,  0.0000    ,  0.0000    , -13.177    , -1.6238    ,-0.10843    ,-0.21888    , -15.378    ,-0.24684E-03,  0.0000    ,  0.0000    ,-0.59953E-02,-0.62430E-02,-0.48678E-02,-0.92810E-07,  0.0000    , 0.86373E-04,  0.0000    , 0.15946E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.54087E-02,  0.0000    , 0.36672E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.91834E-02,
"554-00-7",  2.4871    ,  20.857    ,  83.294    ,  106.64    ,  0.0000    , -1.0198    , 0.38733    ,  0.0000    ,  0.0000    , -4.6512    , 0.71338E-01,  0.0000    ,  0.0000    ,-0.12889E-05,  0.0000    ,-0.13955E-05,  0.0000    ,-0.23988E-05,  0.0000    ,-0.52449E-02,  0.0000    ,-0.26046E-05, 0.82012E-06,  0.0000    ,  0.0000    ,-0.11977E-04, 0.12823E-06,  0.0000    ,  0.0000    , -11.303    ,  0.0000    ,-0.52585E-02,  0.0000    ,-0.28654E-04, -12.882    , -80.476    ,-0.38128E-05,-0.93365E-03,-0.13129E-04,-0.18200E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.78418    ,  0.0000    ,  0.0000    ,-0.65564    , -1.9371    ,-0.30007E-01,-0.90816E-06,  0.0000    ,  0.0000    , -3.6926    ,  0.0000    ,-0.11126E-04,  0.0000    ,-0.83597E-05,  0.0000    ,  0.0000    , 0.35104    ,  0.0000    ,  3.3403    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.93825E-06,  0.0000    , 0.95635E-05,  0.0000    ,  0.0000    ,
"5989-27-5",  45.917    ,  433.93    ,  32.210    ,  512.05    ,  0.0000    , -12.871    ,  1.5022    ,  0.0000    , 0.68687E-01,  0.0000    , 0.96919E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -11.236    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.3307    , -13.694    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -332.10    , -22.013    ,-0.88120    ,-0.40986E-01, -357.38    , -66.302    ,  0.0000    ,  0.0000    , -45.771    , -127.36    ,-0.23552E-01,  0.0000    ,  0.0000    , 0.15223E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.45151E-01,  0.0000    , 0.17964E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.63540E-01,
