case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"3089-17-6", 0.52609E-01, 0.44306    ,  1.6669    ,  2.1626    ,  0.0000    ,-0.18975E-01,  0.0000    ,-0.10423E-01,  0.0000    ,-0.27119E-02, 0.11955E-02,  0.0000    ,  0.0000    ,-0.70159E-05,  0.0000    ,-0.40630E-05,  0.0000    ,-0.11356E-05,  0.0000    ,-0.12734E-03,  0.0000    ,-0.63976E-04,  0.0000    ,-0.32152E-04,  0.0000    ,-0.86712E-05, 0.35586E-05,  0.0000    ,  0.0000    ,-0.43126E-01,  0.0000    ,-0.13951E-03,  0.0000    ,-0.13135E-03,-0.24401    , -1.3115    ,-0.23753E-06,-0.17757E-04,-0.42776E-03,-0.44866E-02,-0.37186    ,-0.75659E-01,-0.59636E-02,-0.20273E-02,-0.55436    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.43050E-02,-0.42426E-06,  0.0000    ,  0.0000    ,-0.31926E-03,  0.0000    ,-0.50386E-06,  0.0000    ,-0.12139E-05,  0.0000    ,  0.0000    , 0.42726E-03,  0.0000    , 0.30395E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16715E-04,  0.0000    , 0.15185E-04,  0.0000    ,-0.46946E-03,
"3302-10-1",  19.218    ,  161.33    ,  31.371    ,  211.92    ,  0.0000    ,-0.50006E-01, 0.76599E-02,  0.0000    ,  0.0000    ,-0.31048E-01, 0.46530E-01,  0.0000    ,  0.0000    ,-0.22437E-04,  0.0000    ,-0.27879E-04,  0.0000    ,-0.55476E-04,  0.0000    ,-0.43776E-01,  0.0000    , -6.9769    ,  5.2483    ,  0.0000    ,  0.0000    , -23.175    , 0.37240    ,  0.0000    ,  0.0000    ,-0.59496E-01,  0.0000    ,-0.44220E-01,  0.0000    , -52.346    , -2.5491    , -1.5442    ,-0.22012E-04,-0.18468E-02, -7.3726    , -119.03    , -15.395    , -3.0578    , -3.7693    , -1.0677    , -27.686    ,-0.80049E-01,  0.0000    ,  0.0000    , -1.1488    , -1.2917    ,-0.42906E-03,-0.26199E-04,  0.0000    ,  0.0000    ,-0.29234E-01,  0.0000    ,-0.26671E-03,  0.0000    , -26.097    ,  0.0000    ,  0.0000    , 0.30229E-02,  0.0000    , 0.25841E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  2.5145    ,  0.0000    ,  24.809    ,  0.0000    , -1.2251    ,
"3681-71-8", 0.75836E-01, 0.64463    , 0.88232E-01, 0.80869    ,  0.0000    ,-0.21548E-01, 0.44850E-04,  0.0000    , 0.25949E-02,  0.0000    , 0.64953E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17294E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.86022E-02,-0.55073E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36336    ,-0.17127    ,-0.34190E-01,-0.40600E-03,-0.58949    ,-0.19126E-01,  0.0000    ,  0.0000    ,-0.74826E-01,-0.13816    ,-0.44923E-05,  0.0000    ,  0.0000    , 0.22278E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11766E-02,  0.0000    , 0.27850E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.41853E-02,
"3855-32-1", 0.16219    ,  1.3560    , 0.45120    ,  1.9693    ,  0.0000    ,-0.36593E-03, 0.73499E-05,  0.0000    ,  0.0000    ,-0.55166E-04, 0.36910E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.63236E-01, 0.47596E-01,  0.0000    ,  0.0000    ,-0.24055    , 0.30586E-02,  0.0000    ,  0.0000    ,-0.15180E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.54233    ,-0.37880E-01,-0.21968E-01,  0.0000    ,  0.0000    ,-0.81876E-01, -1.2806    ,-0.29109E-02,-0.24718E-03,-0.24453E-03,-0.21178E-03,-0.45033E-02,-0.25514E-06,  0.0000    ,  0.0000    ,-0.31473E-04,-0.31731E-04,-0.37540E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.81279E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.26306    ,  0.0000    ,  0.0000    , 0.13025E-04,  0.0000    , 0.67443E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.23736E-01,  0.0000    , 0.23940    ,  0.0000    ,-0.71266E-04,
"4292-10-8", 0.31194    ,  2.6121    ,  5.4983    ,  8.4222    ,  0.0000    ,-0.67236E-03, 0.15233E-06,  0.0000    ,  0.0000    ,-0.51419E-07, 0.63073E-03,  0.0000    ,  0.0000    ,-0.21053E-06,  0.0000    ,-0.30772E-06,  0.0000    ,-0.65679E-06,  0.0000    ,-0.71699E-03,  0.0000    ,-0.11814    , 0.90582E-01,  0.0000    ,  0.0000    ,-0.45300    , 0.64833E-02,  0.0000    ,  0.0000    ,-0.48133E-03,  0.0000    ,-0.72116E-03,  0.0000    , -1.1552    ,-0.45256    ,-0.24573    ,-0.36363E-06,-0.27692E-04,-0.44550    , -5.8959    ,-0.80173E-01,-0.16412E-02,-0.53956E-04,-0.60173E-02,-0.22657    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10177E-06,-0.31958E-06,  0.0000    ,  0.0000    ,-0.53933E-06,  0.0000    ,-0.45920E-05,  0.0000    ,-0.50476    ,  0.0000    ,  0.0000    , 0.11320E-04,-0.49920E-07, 0.34253E-05,-0.86389E-10,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.45116E-01,  0.0000    , 0.45956    ,  0.0000    ,-0.81949E-05,
"4531-49-1", 0.52139E-01, 0.44030    ,  1.3663    ,  1.8587    ,  0.0000    ,-0.14358E-02, 0.19710E-03,  0.0000    , 0.31491E-04,  0.0000    , 0.11449E-02,  0.0000    ,  0.0000    ,-0.20069E-01,  0.0000    ,-0.71666E-03,  0.0000    ,-0.28215E-04,  0.0000    ,-0.13939E-03,  0.0000    ,-0.32717E-10, 0.47000E-12,  0.0000    , 0.25075E-14,  0.0000    ,  0.0000    ,-0.50973E-11,  0.0000    ,-0.42773E-02,  0.0000    ,-0.22927E-01,  0.0000    ,-0.10001E-09,-0.13544    ,-0.90506    ,-0.63106E-01,-0.11075    ,-0.31916E-10,  0.0000    ,-0.46663    ,-0.23156E-02,-0.38643E-04,-0.53956E-02,-0.60226    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12495E-01,-0.23958E-02,  0.0000    ,  0.0000    ,-0.92382E-07,  0.0000    ,-0.25374E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15033E-06,  0.0000    , 0.30824E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.17971E-12,  0.0000    , 0.57013E-13,  0.0000    ,-0.17655E-04,
"5036-48-6", 0.22081    ,  1.8448    ,  1.8399    ,  3.9056    ,  0.0000    ,-0.85096E-03, 0.29949E-03,  0.0000    ,  0.0000    ,-0.13355E-02, 0.59849E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.85002E-01, 0.64443E-01,  0.0000    ,  0.0000    ,-0.30651    , 0.41436E-02,  0.0000    ,  0.0000    ,-0.34480E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.73143    ,-0.15399    ,-0.97576E-01,  0.0000    ,  0.0000    ,-0.18648    , -2.6384    ,-0.23810E-01,-0.18103E-01,-0.22814E-01,-0.14178E-02,-0.93759E-01,-0.13958E-03,  0.0000    ,  0.0000    ,-0.13922E-03,-0.28416E-03,-0.16702E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.17629E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.34246    ,  0.0000    ,  0.0000    , 0.16455E-03,  0.0000    , 0.15227E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.31663E-01,  0.0000    , 0.31799    ,  0.0000    ,-0.71083E-02,
"5333-42-6",  8.7102    ,  90.109    ,  2.6588    ,  101.48    ,  0.0000    , -1.3071    , 0.94259E-02,  0.0000    , 0.21261E-03,  0.0000    , 0.89592E-02,  0.0000    ,  0.0000    , -27.500    , 0.25306E-02,  0.0000    , 0.36120E-02,  0.0000    ,  0.0000    ,-0.94899E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.3036    ,  0.0000    , -27.474    ,  0.0000    ,  0.0000    ,-0.38206    , -1.9746    ,-0.75376E-02,  0.0000    ,  0.0000    ,  0.0000    , -61.359    ,-0.79289E-01,-0.77993E-03,-0.25571E-01, -61.709    ,-0.20931E-04,  0.0000    ,  0.0000    , -8.5542    , -8.5546    ,-0.30521E-01,-0.10570E-01,  0.0000    , 0.11838E-06,  0.0000    ,  0.0000    ,-0.28598E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16185E-05,  0.0000    , 0.83872E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.40410E-04,
"5580-58-5", 0.11967E-02, 0.10262E-01, 0.38516E-01, 0.49976E-01, 0.28192E-05,  0.0000    ,  0.0000    ,-0.36833E-05, 0.54239E-06,  0.0000    , 0.11789E-04,  0.0000    ,  0.0000    ,-0.11344E-01,  0.0000    ,-0.63453E-04,  0.0000    ,-0.67099E-04, 0.12867E-04,  0.0000    ,  0.0000    ,-0.13624E-09,  0.0000    ,-0.19760E-09, 0.19217E-12,  0.0000    , 0.28825E-09,  0.0000    , 0.23059E-04,  0.0000    ,  0.0000    ,-0.12191E-01, 0.89482E-09,  0.0000    ,-0.32205E-02,-0.27398E-02,-0.24740E-02,-0.44630E-01,-0.45753E-09,-0.26116E-07,-0.19099E-04,-0.21658E-05,-0.22506E-07,-0.48346E-06,-0.49043E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30929E-03,-0.96319E-03,  0.0000    ,  0.0000    ,-0.12632E-06,  0.0000    ,-0.18497E-06,  0.0000    ,-0.33863E-11,  0.0000    ,  0.0000    , 0.69526E-08,  0.0000    , 0.13372E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10585E-09,  0.0000    , 0.26713E-10,  0.0000    ,-0.10371E-07,
"6309-51-9", 0.15651    ,  1.5909    , 0.49756E-01,  1.7972    ,  0.0000    ,-0.37410E-01, 0.12507E-03,  0.0000    , 0.93289E-06,  0.0000    , 0.34180E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.37510E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.67036E-02,-0.33623E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.5524    ,-0.13906E-02,-0.20850E-05,-0.19766E-03, -1.5609    ,-0.16944E-03,  0.0000    ,  0.0000    ,-0.15589    ,-0.15795    ,-0.36940E-03,  0.0000    ,  0.0000    , 0.76256E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.36190E-07,  0.0000    , 0.47646E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.66056E-06,
"6419-19-8",  12.963    ,  108.04    ,  358.30    ,  479.30    ,  0.0000    ,-0.28023E-01,  0.0000    ,-0.30490E-03, 0.90309E-05,  0.0000    , 0.26715E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -4.9786    ,  3.8606    ,  0.0000    ,  0.0000    , -19.104    , 0.24372    ,  0.0000    ,  0.0000    ,-0.31972E-01,  0.0000    ,  0.0000    ,  0.0000    , -52.669    , -29.732    , -16.364    ,  0.0000    ,  0.0000    , -27.051    , -349.46    , -1.0497    ,-0.22027E-01,-0.42713E-03,-0.78409E-01, -3.9973    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10832E-10,  0.0000    ,  0.0000    ,  0.0000    ,-0.79299E-07,  0.0000    ,  0.0000    ,  0.0000    , -21.591    ,  0.0000    ,  0.0000    , 0.48566E-03,-0.12923E-05, 0.12462E-03,-0.80739E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  1.9143    ,  0.0000    ,  19.671    ,  0.0000    ,-0.14575E-04,
"6674-22-2", 0.18392    ,  1.5681    , 0.30110    ,  2.0531    ,  0.0000    ,-0.39653E-03,  0.0000    ,-0.58573E-05,  0.0000    ,-0.42746E-05, 0.48140E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.73653E-01, 0.56116E-01,  0.0000    ,  0.0000    ,-0.28041    , 0.33863E-02,  0.0000    , 0.62919E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.62366    ,-0.25368E-01,-0.14857E-01,  0.0000    ,  0.0000    ,-0.80489E-01, -1.3030    ,-0.19136E-03,-0.44810E-05,-0.97559E-06,-0.13586E-04,-0.24089E-03,-0.10778E-02,  0.0000    ,  0.0000    ,-0.42900E-02,-0.55756E-02,-0.81329E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.55636E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.30703    ,  0.0000    ,  0.0000    , 0.75039E-05,  0.0000    , 0.64563E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.27783E-01,  0.0000    , 0.27926    ,  0.0000    ,-0.28245E-06,
"6992-11-6", 0.22226E-01, 0.18895    , 0.56579    , 0.77696    ,  0.0000    ,-0.11311E-02, 0.49926E-03,  0.0000    , 0.18604E-04,  0.0000    , 0.46916E-03,  0.0000    ,  0.0000    ,-0.27356E-04,  0.0000    ,-0.18366E-04,  0.0000    ,-0.13517E-04,  0.0000    ,-0.52443E-04,  0.0000    ,-0.35526E-04, 0.17940E-04,  0.0000    , 0.92589E-06,  0.0000    , 0.12705E-04,  0.0000    ,  0.0000    ,-0.25878E-02,  0.0000    ,-0.11188E-03,  0.0000    ,-0.60553E-04,-0.80543E-01,-0.40666    ,-0.38586E-04,-0.81709E-04,-0.12473E-02,-0.12648E-01,-0.19334    ,-0.14775E-01,-0.54696E-03,-0.22952E-02,-0.26702    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.59453E-02,-0.22128E-05,  0.0000    ,  0.0000    ,-0.10270E-05,  0.0000    ,-0.18174E-06,  0.0000    ,-0.12001E-07,  0.0000    ,  0.0000    , 0.86866E-06,  0.0000    , 0.35883E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11836E-04,  0.0000    , 0.57096E-05,  0.0000    ,-0.25881E-04,
"7397-62-8",  1.2353    ,  10.313    ,  2.0872    ,  13.635    ,  0.0000    ,-0.27063    , 0.24581E-01,  0.0000    , 0.41673E-01,  0.0000    , 0.16375E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36763E-05, 0.38350E-06,  0.0000    , 0.59646E-06,  0.0000    , 0.16389E-06,  0.0000    ,  0.0000    ,-0.15138    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.20101E-05,-0.30209    , -1.6808    ,  0.0000    ,  0.0000    ,-0.21717E-05,-0.23554E-04, -6.2199    , -2.8350    ,-0.53006    ,-0.13819    , -10.424    ,-0.16026    ,  0.0000    ,  0.0000    ,-0.84289    , -1.0778    ,-0.65893E-05,  0.0000    ,  0.0000    , 0.37843E-02,  0.0000    ,  0.0000    ,  0.0000    , 0.60103E-07,  0.0000    ,  0.0000    ,  0.0000    , 0.16816E-01,  0.0000    , 0.38450E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.25320E-06,  0.0000    , 0.56896E-06,  0.0000    ,-0.59086E-01,
"10016-20-3", 0.22328E-02, 0.18597E-01, 0.41243E-01, 0.62073E-01,  0.0000    ,-0.84896E-03, 0.45880E-03,  0.0000    , 0.48766E-04,  0.0000    , 0.50543E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.78499E-07, 0.45400E-07,  0.0000    , 0.77183E-08,  0.0000    , 0.42450E-08,  0.0000    ,  0.0000    ,-0.88656E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.81143E-07,-0.63696E-02,-0.38676E-01,  0.0000    ,  0.0000    ,-0.33137E-06,-0.37326E-05,-0.27864E-02,-0.50633E-02,-0.40426E-02,-0.78753E-04,-0.16136E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.42830E-15,  0.0000    ,  0.0000    ,  0.0000    ,-0.52359E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.56426E-07,  0.0000    ,  0.0000    , 0.19815E-03,  0.0000    , 0.13903E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.20537E-07,  0.0000    , 0.13952E-06,  0.0000    ,-0.10656E-02,
"12225-08-0", 0.11481E-01, 0.96646E-01, 0.19796    , 0.30608    ,  0.0000    ,-0.36596E-03, 0.24815E-03,  0.0000    , 0.13447E-04,  0.0000    , 0.21233E-03,  0.0000    ,  0.0000    ,-0.33366E-06,  0.0000    ,-0.35063E-06,  0.0000    ,-0.63773E-06,  0.0000    ,-0.26952E-04,  0.0000    ,-0.13272E-04, 0.99922E-05,  0.0000    , 0.60933E-06,  0.0000    , 0.71209E-05,  0.0000    ,  0.0000    ,-0.60846E-03,  0.0000    ,-0.28232E-04,  0.0000    ,-0.18016E-04,-0.27454E-01,-0.12460    ,-0.40856E-07,-0.84149E-05,-0.51729E-03,-0.48260E-02,-0.10136    ,-0.39380E-02,-0.11155E-03,-0.29017E-02,-0.14747    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.56586E-03,-0.80796E-08,  0.0000    , 0.23146E-06,  0.0000    ,  0.0000    ,-0.75076E-07, 0.16655E-07,  0.0000    ,  0.0000    ,  0.0000    , 0.75393E-06,  0.0000    , 0.23176E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.17139E-05,  0.0000    , 0.68769E-06,  0.0000    ,-0.61986E-05,
"14246-53-8", 0.51319E-01, 0.43013    , 0.40676    , 0.88822    ,  0.0000    ,-0.11168E-03,  0.0000    ,-0.26195E-06,  0.0000    ,-0.42550E-05, 0.11283E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.94749E-04,  0.0000    ,-0.19890E-01, 0.15082E-01,  0.0000    ,  0.0000    ,-0.75843E-01, 0.10557E-02,  0.0000    ,  0.0000    ,-0.38746E-04,  0.0000    ,-0.94749E-04,  0.0000    ,-0.17863    ,-0.33813E-01,-0.18795E-01,  0.0000    ,  0.0000    ,-0.42586E-01,-0.60536    ,-0.47123E-02,-0.13166E-03,-0.58156E-04,-0.34886E-03,-0.89212E-02,-0.42690E-07,  0.0000    ,  0.0000    ,-0.69113E-05,-0.69556E-05,-0.30057E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.40316E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.83493E-01,  0.0000    ,  0.0000    , 0.21662E-05,  0.0000    , 0.43460E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.75096E-02,  0.0000    , 0.75999E-01,  0.0000    ,-0.18645E-04,
"15520-10-2",  1.2227    ,  10.206    ,  2.1624    ,  13.592    ,  0.0000    ,-0.26461E-02,  0.0000    ,-0.25532E-04,  0.0000    ,-0.96479E-05, 0.31741E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.47240    , 0.35483    ,  0.0000    ,  0.0000    , -1.7985    , 0.22947E-01,  0.0000    , 0.43040E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -4.0176    ,-0.18176    ,-0.10532    ,  0.0000    ,  0.0000    ,-0.53369    , -8.6229    ,-0.10296    ,-0.22600E-02,-0.27059E-03,-0.76769E-02,-0.13116    ,-0.33893E-03,  0.0000    ,  0.0000    ,-0.70206E-03,-0.10439E-02,-0.15804E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.15658E-04,  0.0000    ,  0.0000    ,  0.0000    , -1.9630    ,  0.0000    ,  0.0000    , 0.46883E-04,  0.0000    , 0.24447E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.17722    ,  0.0000    ,  1.7859    ,  0.0000    ,-0.67173E-04,
"16298-38-7", 0.86136E-01, 0.78576    , 0.53596    ,  1.4079    ,  0.0000    ,-0.34900E-02, 0.15357E-02,  0.0000    , 0.73419E-04,  0.0000    , 0.20262E-02,  0.0000    ,  0.0000    ,-0.28903E-05,  0.0000    ,-0.30430E-05,  0.0000    ,-0.55449E-05,  0.0000    ,-0.16958E-03,  0.0000    ,-0.32794E-04, 0.85556E-05,  0.0000    , 0.44890E-06,  0.0000    , 0.78116E-05,  0.0000    ,  0.0000    ,-0.21395E-02,  0.0000    ,-0.17948E-03,  0.0000    ,-0.20418E-04,-0.77589E-01,-0.39716    ,-0.22522E-06,-0.29967E-04,-0.13968E-03,-0.17085E-02,-0.83629    ,-0.24636E-01,-0.50813E-03,-0.85006E-02,-0.92579    ,-0.21428E-06,  0.0000    ,  0.0000    ,-0.27996E-03,-0.28018E-03,-0.28127E-02,-0.81703E-07,  0.0000    ,  0.0000    ,-0.94989E-06,  0.0000    ,-0.54946E-06, 0.28245E-09,  0.0000    ,  0.0000    ,  0.0000    , 0.12684E-04,  0.0000    , 0.22806E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.41563E-05,  0.0000    , 0.11862E-05,  0.0000    ,-0.27154E-04,
